bid;ask;tick;SpreadNominal;SpreadTick;Symbol;time;instrument
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:47:34Z;DO
  126,70;  127,05;0,05;  0,35;  7;GGALJun20;2020-06-11T14:47:34Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:47:34Z;ORO
61650,00;61675,00;5,00; 25,00;  5;RFX20Jun20;2020-06-11T14:47:34Z;RFX20
   37,20;   37,28;0,01;  0,08;  8;WTIJul20;2020-06-11T14:47:34Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:47:41Z;DO
  126,70;  127,05;0,05;  0,35;  7;GGALJun20;2020-06-11T14:47:41Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:47:41Z;ORO
61675,00;61720,00;5,00; 45,00;  9;RFX20Jun20;2020-06-11T14:47:41Z;RFX20
   37,16;   37,20;0,01;  0,04;  4;WTIJul20;2020-06-11T14:47:41Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:47:50Z;DO
  126,70;  127,05;0,05;  0,35;  7;GGALJun20;2020-06-11T14:47:50Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:47:50Z;ORO
61675,00;61720,00;5,00; 45,00;  9;RFX20Jun20;2020-06-11T14:47:50Z;RFX20
   37,16;   37,27;0,01;  0,11; 11;WTIJul20;2020-06-11T14:47:50Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:47:58Z;DO
  126,70;  127,00;0,05;  0,30;  6;GGALJun20;2020-06-11T14:47:58Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:47:58Z;ORO
61675,00;61720,00;5,00; 45,00;  9;RFX20Jun20;2020-06-11T14:47:58Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:47:58Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:48:06Z;DO
  126,70;  127,00;0,05;  0,30;  6;GGALJun20;2020-06-11T14:48:06Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:48:06Z;ORO
61655,00;61720,00;5,00; 65,00; 13;RFX20Jun20;2020-06-11T14:48:06Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:48:06Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:48:14Z;DO
  126,70;  127,00;0,05;  0,30;  6;GGALJun20;2020-06-11T14:48:14Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:48:14Z;ORO
61650,00;61710,00;5,00; 60,00; 12;RFX20Jun20;2020-06-11T14:48:14Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:48:14Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:48:22Z;DO
  126,70;  127,05;0,05;  0,35;  7;GGALJun20;2020-06-11T14:48:22Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:48:22Z;ORO
61650,00;61710,00;5,00; 60,00; 12;RFX20Jun20;2020-06-11T14:48:22Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:48:22Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:48:32Z;DO
  126,65;  127,05;0,05;  0,40;  8;GGALJun20;2020-06-11T14:48:32Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:48:32Z;ORO
61620,00;61630,00;5,00; 10,00;  2;RFX20Jun20;2020-06-11T14:48:32Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:48:32Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:48:40Z;DO
  126,65;  127,05;0,05;  0,40;  8;GGALJun20;2020-06-11T14:48:40Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:48:40Z;ORO
61600,00;61630,00;5,00; 30,00;  6;RFX20Jun20;2020-06-11T14:48:40Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:48:40Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:48:52Z;DO
  126,50;  127,00;0,05;  0,50; 10;GGALJun20;2020-06-11T14:48:52Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:48:52Z;ORO
61600,00;61630,00;5,00; 30,00;  6;RFX20Jun20;2020-06-11T14:48:52Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:48:52Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:48:59Z;DO
  126,50;  127,00;0,05;  0,50; 10;GGALJun20;2020-06-11T14:48:59Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:48:59Z;ORO
61570,00;61630,00;5,00; 60,00; 12;RFX20Jun20;2020-06-11T14:48:59Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:48:59Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:49:09Z;DO
  126,50;  127,00;0,05;  0,50; 10;GGALJun20;2020-06-11T14:49:09Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:49:09Z;ORO
61570,00;61600,00;5,00; 30,00;  6;RFX20Jun20;2020-06-11T14:49:09Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:49:09Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:49:18Z;DO
  126,50;  127,00;0,05;  0,50; 10;GGALJun20;2020-06-11T14:49:18Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:49:18Z;ORO
61570,00;61600,00;5,00; 30,00;  6;RFX20Jun20;2020-06-11T14:49:18Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:49:18Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:49:27Z;DO
  126,50;  127,00;0,05;  0,50; 10;GGALJun20;2020-06-11T14:49:27Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:49:27Z;ORO
61570,00;61600,00;5,00; 30,00;  6;RFX20Jun20;2020-06-11T14:49:27Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:49:27Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:49:35Z;DO
  126,50;  126,90;0,05;  0,40;  8;GGALJun20;2020-06-11T14:49:35Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:49:35Z;ORO
61520,00;61550,00;5,00; 30,00;  6;RFX20Jun20;2020-06-11T14:49:35Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:49:35Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:49:45Z;DO
  126,65;  126,90;0,05;  0,25;  5;GGALJun20;2020-06-11T14:49:45Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:49:45Z;ORO
61515,00;61550,00;5,00; 35,00;  7;RFX20Jun20;2020-06-11T14:49:45Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:49:45Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:49:53Z;DO
  126,65;  126,90;0,05;  0,25;  5;GGALJun20;2020-06-11T14:49:53Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:49:53Z;ORO
61520,00;61550,00;5,00; 30,00;  6;RFX20Jun20;2020-06-11T14:49:53Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:49:53Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:50:02Z;DO
  126,90;  126,95;0,05;  0,05;  1;GGALJun20;2020-06-11T14:50:02Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:50:02Z;ORO
61530,00;61550,00;5,00; 20,00;  4;RFX20Jun20;2020-06-11T14:50:02Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:50:02Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:50:10Z;DO
  126,50;  126,95;0,05;  0,45;  9;GGALJun20;2020-06-11T14:50:10Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:50:10Z;ORO
61530,00;61550,00;5,00; 20,00;  4;RFX20Jun20;2020-06-11T14:50:10Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:50:10Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:50:19Z;DO
  126,50;  126,95;0,05;  0,45;  9;GGALJun20;2020-06-11T14:50:19Z;GGAL
 1753,00; 1755,00;0,10;  2,00; 20;OROJul20;2020-06-11T14:50:19Z;ORO
61530,00;61585,00;5,00; 55,00; 11;RFX20Jun20;2020-06-11T14:50:19Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:50:19Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:50:27Z;DO
  126,50;  126,95;0,05;  0,45;  9;GGALJun20;2020-06-11T14:50:27Z;GGAL
 1753,00; 1755,00;0,10;  2,00; 20;OROJul20;2020-06-11T14:50:27Z;ORO
61535,00;61585,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T14:50:27Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:50:27Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:50:35Z;DO
  126,50;  126,95;0,05;  0,45;  9;GGALJun20;2020-06-11T14:50:35Z;GGAL
 1753,00; 1755,00;0,10;  2,00; 20;OROJul20;2020-06-11T14:50:35Z;ORO
61540,00;61590,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T14:50:35Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:50:35Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:50:45Z;DO
  126,95;  127,00;0,05;  0,05;  1;GGALJun20;2020-06-11T14:50:45Z;GGAL
 1753,00; 1755,00;0,10;  2,00; 20;OROJul20;2020-06-11T14:50:45Z;ORO
61540,00;61600,00;5,00; 60,00; 12;RFX20Jun20;2020-06-11T14:50:45Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:50:45Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:50:53Z;DO
  126,50;  127,00;0,05;  0,50; 10;GGALJun20;2020-06-11T14:50:53Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:50:53Z;ORO
61545,00;61600,00;5,00; 55,00; 11;RFX20Jun20;2020-06-11T14:50:53Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:50:53Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:51:01Z;DO
  126,50;  127,00;0,05;  0,50; 10;GGALJun20;2020-06-11T14:51:01Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:51:01Z;ORO
61600,00;61690,00;5,00; 90,00; 18;RFX20Jun20;2020-06-11T14:51:01Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:51:01Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:51:09Z;DO
  127,00;  127,05;0,05;  0,05;  1;GGALJun20;2020-06-11T14:51:09Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:51:09Z;ORO
61610,00;61690,00;5,00; 80,00; 16;RFX20Jun20;2020-06-11T14:51:09Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:51:09Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:51:19Z;DO
  127,00;  127,05;0,05;  0,05;  1;GGALJun20;2020-06-11T14:51:19Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:51:19Z;ORO
61615,00;61690,00;5,00; 75,00; 15;RFX20Jun20;2020-06-11T14:51:19Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:51:19Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:51:27Z;DO
  127,00;  127,05;0,05;  0,05;  1;GGALJun20;2020-06-11T14:51:27Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:51:27Z;ORO
61610,00;61695,00;5,00; 85,00; 17;RFX20Jun20;2020-06-11T14:51:27Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:51:27Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:51:34Z;DO
  127,00;  127,05;0,05;  0,05;  1;GGALJun20;2020-06-11T14:51:34Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:51:34Z;ORO
61610,00;61695,00;5,00; 85,00; 17;RFX20Jun20;2020-06-11T14:51:34Z;RFX20
   37,16;   37,22;0,01;  0,06;  6;WTIJul20;2020-06-11T14:51:34Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:51:42Z;DO
  126,60;  127,05;0,05;  0,45;  9;GGALJun20;2020-06-11T14:51:42Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:51:42Z;ORO
61610,00;61690,00;5,00; 80,00; 16;RFX20Jun20;2020-06-11T14:51:42Z;RFX20
   37,11;   37,22;0,01;  0,11; 11;WTIJul20;2020-06-11T14:51:42Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:51:50Z;DO
  126,50;  127,05;0,05;  0,55; 11;GGALJun20;2020-06-11T14:51:50Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:51:50Z;ORO
61610,00;61690,00;5,00; 80,00; 16;RFX20Jun20;2020-06-11T14:51:50Z;RFX20
   37,11;   37,22;0,01;  0,11; 11;WTIJul20;2020-06-11T14:51:50Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:52:00Z;DO
  126,50;  127,05;0,05;  0,55; 11;GGALJun20;2020-06-11T14:52:00Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:52:00Z;ORO
61570,00;61695,00;5,00;125,00; 25;RFX20Jun20;2020-06-11T14:52:00Z;RFX20
   37,11;   37,22;0,01;  0,11; 11;WTIJul20;2020-06-11T14:52:00Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:52:09Z;DO
  126,50;  127,05;0,05;  0,55; 11;GGALJun20;2020-06-11T14:52:09Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:52:09Z;ORO
61540,00;61655,00;5,00;115,00; 23;RFX20Jun20;2020-06-11T14:52:09Z;RFX20
   37,11;   37,20;0,01;  0,09;  9;WTIJul20;2020-06-11T14:52:09Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:52:19Z;DO
  126,55;  127,05;0,05;  0,50; 10;GGALJun20;2020-06-11T14:52:19Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:52:19Z;ORO
61550,00;61655,00;5,00;105,00; 21;RFX20Jun20;2020-06-11T14:52:19Z;RFX20
   37,11;   37,20;0,01;  0,09;  9;WTIJul20;2020-06-11T14:52:19Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:52:27Z;DO
  126,50;  127,00;0,05;  0,50; 10;GGALJun20;2020-06-11T14:52:27Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:52:27Z;ORO
61550,00;61655,00;5,00;105,00; 21;RFX20Jun20;2020-06-11T14:52:27Z;RFX20
   37,11;   37,20;0,01;  0,09;  9;WTIJul20;2020-06-11T14:52:27Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:52:36Z;DO
  126,65;  127,05;0,05;  0,40;  8;GGALJun20;2020-06-11T14:52:36Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:52:36Z;ORO
61550,00;61655,00;5,00;105,00; 21;RFX20Jun20;2020-06-11T14:52:36Z;RFX20
   37,12;   37,20;0,01;  0,08;  8;WTIJul20;2020-06-11T14:52:36Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:52:45Z;DO
  126,65;  127,00;0,05;  0,35;  7;GGALJun20;2020-06-11T14:52:45Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:52:45Z;ORO
61560,00;61655,00;5,00; 95,00; 19;RFX20Jun20;2020-06-11T14:52:45Z;RFX20
   37,12;   37,20;0,01;  0,08;  8;WTIJul20;2020-06-11T14:52:45Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:52:53Z;DO
  126,65;  126,95;0,05;  0,30;  6;GGALJun20;2020-06-11T14:52:53Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:52:53Z;ORO
61570,00;61655,00;5,00; 85,00; 17;RFX20Jun20;2020-06-11T14:52:53Z;RFX20
   37,12;   37,20;0,01;  0,08;  8;WTIJul20;2020-06-11T14:52:53Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:53:01Z;DO
  126,65;  126,85;0,05;  0,20;  4;GGALJun20;2020-06-11T14:53:01Z;GGAL
 1752,30; 1755,00;0,10;  2,70; 27;OROJul20;2020-06-11T14:53:01Z;ORO
61570,00;61655,00;5,00; 85,00; 17;RFX20Jun20;2020-06-11T14:53:01Z;RFX20
   37,13;   37,20;0,01;  0,07;  7;WTIJul20;2020-06-11T14:53:01Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:53:10Z;DO
  126,55;  126,85;0,05;  0,30;  6;GGALJun20;2020-06-11T14:53:10Z;GGAL
 1752,10; 1755,00;0,10;  2,90; 29;OROJul20;2020-06-11T14:53:10Z;ORO
61600,00;61650,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T14:53:10Z;RFX20
   37,13;   37,22;0,01;  0,09;  9;WTIJul20;2020-06-11T14:53:10Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:53:19Z;DO
  126,85;  127,00;0,05;  0,15;  3;GGALJun20;2020-06-11T14:53:19Z;GGAL
 1752,20; 1755,00;0,10;  2,80; 28;OROJul20;2020-06-11T14:53:19Z;ORO
61570,00;61660,00;5,00; 90,00; 18;RFX20Jun20;2020-06-11T14:53:19Z;RFX20
   37,13;   37,22;0,01;  0,09;  9;WTIJul20;2020-06-11T14:53:19Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:53:28Z;DO
  126,85;  126,95;0,05;  0,10;  2;GGALJun20;2020-06-11T14:53:28Z;GGAL
 1752,30; 1755,00;0,10;  2,70; 27;OROJul20;2020-06-11T14:53:28Z;ORO
61570,00;61650,00;5,00; 80,00; 16;RFX20Jun20;2020-06-11T14:53:28Z;RFX20
   37,13;   37,22;0,01;  0,09;  9;WTIJul20;2020-06-11T14:53:28Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:53:39Z;DO
  126,85;  127,05;0,05;  0,20;  4;GGALJun20;2020-06-11T14:53:39Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:53:39Z;ORO
61570,00;61650,00;5,00; 80,00; 16;RFX20Jun20;2020-06-11T14:53:39Z;RFX20
   37,13;   37,22;0,01;  0,09;  9;WTIJul20;2020-06-11T14:53:39Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:53:48Z;DO
  126,85;  127,05;0,05;  0,20;  4;GGALJun20;2020-06-11T14:53:48Z;GGAL
 1752,10; 1755,00;0,10;  2,90; 29;OROJul20;2020-06-11T14:53:48Z;ORO
61575,00;61645,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T14:53:48Z;RFX20
   37,13;   37,22;0,01;  0,09;  9;WTIJul20;2020-06-11T14:53:48Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:53:56Z;DO
  126,85;  127,05;0,05;  0,20;  4;GGALJun20;2020-06-11T14:53:56Z;GGAL
 1752,20; 1755,00;0,10;  2,80; 28;OROJul20;2020-06-11T14:53:56Z;ORO
61600,00;61650,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T14:53:56Z;RFX20
   37,13;   37,22;0,01;  0,09;  9;WTIJul20;2020-06-11T14:53:56Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:54:05Z;DO
  126,55;  127,05;0,05;  0,50; 10;GGALJun20;2020-06-11T14:54:05Z;GGAL
 1752,00; 1755,00;0,10;  3,00; 30;OROJul20;2020-06-11T14:54:05Z;ORO
61600,00;61650,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T14:54:05Z;RFX20
   37,13;   37,22;0,01;  0,09;  9;WTIJul20;2020-06-11T14:54:05Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:54:13Z;DO
  126,80;  126,90;0,05;  0,10;  2;GGALJun20;2020-06-11T14:54:13Z;GGAL
 1753,00; 1755,00;0,10;  2,00; 20;OROJul20;2020-06-11T14:54:13Z;ORO
61575,00;61660,00;5,00; 85,00; 17;RFX20Jun20;2020-06-11T14:54:13Z;RFX20
   37,13;   37,22;0,01;  0,09;  9;WTIJul20;2020-06-11T14:54:13Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:54:22Z;DO
  126,80;  126,90;0,05;  0,10;  2;GGALJun20;2020-06-11T14:54:22Z;GGAL
 1753,00; 1755,00;0,10;  2,00; 20;OROJul20;2020-06-11T14:54:22Z;ORO
61575,00;61660,00;5,00; 85,00; 17;RFX20Jun20;2020-06-11T14:54:22Z;RFX20
   37,13;   37,22;0,01;  0,09;  9;WTIJul20;2020-06-11T14:54:22Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:54:39Z;DO
  126,80;  127,00;0,05;  0,20;  4;GGALJun20;2020-06-11T14:54:39Z;GGAL
 1753,00; 1755,00;0,10;  2,00; 20;OROJul20;2020-06-11T14:54:39Z;ORO
61580,00;61650,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T14:54:39Z;RFX20
   37,13;   37,22;0,01;  0,09;  9;WTIJul20;2020-06-11T14:54:39Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:54:53Z;DO
  126,80;  127,00;0,05;  0,20;  4;GGALJun20;2020-06-11T14:54:53Z;GGAL
 1753,00; 1755,00;0,10;  2,00; 20;OROJul20;2020-06-11T14:54:53Z;ORO
61575,00;61640,00;5,00; 65,00; 13;RFX20Jun20;2020-06-11T14:54:53Z;RFX20
   37,13;   37,22;0,01;  0,09;  9;WTIJul20;2020-06-11T14:54:53Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:55:11Z;DO
  126,80;  127,05;0,05;  0,25;  5;GGALJun20;2020-06-11T14:55:11Z;GGAL
 1753,00; 1757,10;0,10;  4,10; 41;OROJul20;2020-06-11T14:55:11Z;ORO
61600,00;61650,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T14:55:11Z;RFX20
   37,13;   37,22;0,01;  0,09;  9;WTIJul20;2020-06-11T14:55:11Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:55:28Z;DO
  126,80;  127,05;0,05;  0,25;  5;GGALJun20;2020-06-11T14:55:28Z;GGAL
 1753,00; 1757,40;0,10;  4,40; 44;OROJul20;2020-06-11T14:55:28Z;ORO
61570,00;61650,00;5,00; 80,00; 16;RFX20Jun20;2020-06-11T14:55:28Z;RFX20
   37,13;   37,22;0,01;  0,09;  9;WTIJul20;2020-06-11T14:55:28Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:55:38Z;DO
  126,80;  127,05;0,05;  0,25;  5;GGALJun20;2020-06-11T14:55:38Z;GGAL
 1753,00; 1757,30;0,10;  4,30; 43;OROJul20;2020-06-11T14:55:38Z;ORO
61570,00;61630,00;5,00; 60,00; 12;RFX20Jun20;2020-06-11T14:55:38Z;RFX20
   37,12;   37,22;0,01;  0,10; 10;WTIJul20;2020-06-11T14:55:38Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:55:50Z;DO
  126,80;  127,05;0,05;  0,25;  5;GGALJun20;2020-06-11T14:55:50Z;GGAL
 1753,00; 1757,10;0,10;  4,10; 41;OROJul20;2020-06-11T14:55:50Z;ORO
61555,00;61600,00;5,00; 45,00;  9;RFX20Jun20;2020-06-11T14:55:50Z;RFX20
   37,12;   37,22;0,01;  0,10; 10;WTIJul20;2020-06-11T14:55:50Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:55:58Z;DO
  126,80;  127,05;0,05;  0,25;  5;GGALJun20;2020-06-11T14:55:58Z;GGAL
 1753,00; 1757,10;0,10;  4,10; 41;OROJul20;2020-06-11T14:55:58Z;ORO
61500,00;61620,00;5,00;120,00; 24;RFX20Jun20;2020-06-11T14:55:58Z;RFX20
   37,12;   37,22;0,01;  0,10; 10;WTIJul20;2020-06-11T14:55:58Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:56:07Z;DO
  126,80;  127,05;0,05;  0,25;  5;GGALJun20;2020-06-11T14:56:07Z;GGAL
 1753,00; 1756,60;0,10;  3,60; 36;OROJul20;2020-06-11T14:56:07Z;ORO
61505,00;61610,00;5,00;105,00; 21;RFX20Jun20;2020-06-11T14:56:07Z;RFX20
   37,12;   37,19;0,01;  0,07;  7;WTIJul20;2020-06-11T14:56:07Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:56:16Z;DO
  126,55;  127,05;0,05;  0,50; 10;GGALJun20;2020-06-11T14:56:16Z;GGAL
 1753,00; 1756,70;0,10;  3,70; 37;OROJul20;2020-06-11T14:56:16Z;ORO
61505,00;61600,00;5,00; 95,00; 19;RFX20Jun20;2020-06-11T14:56:16Z;RFX20
   37,12;   37,18;0,01;  0,06;  6;WTIJul20;2020-06-11T14:56:16Z;WTI
   70,42;   70,44;0,01;  0,02;  2;DOJun20A;2020-06-11T14:56:25Z;DO
